,country,date,total_vaccinations,people_vaccinated,people_fully_vaccinated,daily_vaccinations,vaccines
4216,Russia,2021-01-25,,,,103571.0,"EpiVacCorona, Sputnik V"
4217,Russia,2021-01-26,,,,103571.0,"EpiVacCorona, Sputnik V"
4218,Russia,2021-01-27,,,,103571.0,"EpiVacCorona, Sputnik V"
4219,Russia,2021-01-28,,,,103571.0,"EpiVacCorona, Sputnik V"
4220,Russia,2021-01-29,,,,103571.0,"EpiVacCorona, Sputnik V"
4221,Russia,2021-01-30,,,,103571.0,"EpiVacCorona, Sputnik V"
4222,Russia,2021-01-31,,,,103571.0,"EpiVacCorona, Sputnik V"
4223,Russia,2021-02-01,,,,103571.0,"EpiVacCorona, Sputnik V"
4224,Russia,2021-02-02,,,,103571.0,"EpiVacCorona, Sputnik V"
4225,Russia,2021-02-03,,,,103571.0,"EpiVacCorona, Sputnik V"
4226,Russia,2021-02-04,,,,103571.0,"EpiVacCorona, Sputnik V"
4227,Russia,2021-02-05,,,,103571.0,"EpiVacCorona, Sputnik V"
4228,Russia,2021-02-06,,,,103571.0,"EpiVacCorona, Sputnik V"
4229,Russia,2021-02-07,,,,103571.0,"EpiVacCorona, Sputnik V"
4230,Russia,2021-02-08,,,,103571.0,"EpiVacCorona, Sputnik V"
4231,Russia,2021-02-09,,,,103571.0,"EpiVacCorona, Sputnik V"
4232,Russia,2021-02-10,3900000.0,2200000.0,1700000.0,103571.0,"EpiVacCorona, Sputnik V"
4233,Russia,2021-02-11,,,,98843.0,"EpiVacCorona, Sputnik V"
4234,Russia,2021-02-12,,,,94114.0,"EpiVacCorona, Sputnik V"
4235,Russia,2021-02-13,,,,89386.0,"EpiVacCorona, Sputnik V"
4236,Russia,2021-02-14,,,,84657.0,"EpiVacCorona, Sputnik V"
4237,Russia,2021-02-15,,,,79929.0,"EpiVacCorona, Sputnik V"
4238,Russia,2021-02-16,,,,75200.0,"EpiVacCorona, Sputnik V"
4239,Russia,2021-02-17,,,,70472.0,"EpiVacCorona, Sputnik V"
4240,Russia,2021-02-18,,,,70472.0,"EpiVacCorona, Sputnik V"
4241,Russia,2021-02-19,,,,70472.0,"EpiVacCorona, Sputnik V"
4242,Russia,2021-02-20,,,,70472.0,"EpiVacCorona, Sputnik V"
4243,Russia,2021-02-21,,,,70472.0,"EpiVacCorona, Sputnik V"
4244,Russia,2021-02-22,,,,70472.0,"EpiVacCorona, Sputnik V"
4245,Russia,2021-02-23,,,,70472.0,"EpiVacCorona, Sputnik V"
4246,Russia,2021-02-24,,,,70472.0,"EpiVacCorona, Sputnik V"
4247,Russia,2021-02-25,,,,70472.0,"EpiVacCorona, Sputnik V"
4248,Russia,2021-02-26,,,,70472.0,"EpiVacCorona, Sputnik V"
4249,Russia,2021-02-27,,,,70472.0,"EpiVacCorona, Sputnik V"
4250,Russia,2021-02-28,,,,70472.0,"EpiVacCorona, Sputnik V"
4251,Russia,2021-03-01,5238966.0,4140332.0,1098634.0,70472.0,"EpiVacCorona, Sputnik V"
4252,Russia,2021-03-02,5249831.0,4158334.0,1091497.0,61957.0,"EpiVacCorona, Sputnik V"
4253,Russia,2021-03-03,5489342.0,4287423.0,1201919.0,86105.0,"EpiVacCorona, Sputnik V"
4254,Russia,2021-03-04,6010744.0,4701175.0,1309569.0,150524.0,"EpiVacCorona, Sputnik V"
4255,Russia,2021-03-05,6301854.0,4908178.0,1393676.0,182043.0,"EpiVacCorona, Sputnik V"
4256,Russia,2021-03-06,6583873.0,5082127.0,1501746.0,212264.0,"EpiVacCorona, Sputnik V"
4257,Russia,2021-03-07,6655487.0,5128138.0,1527349.0,212428.0,"EpiVacCorona, Sputnik V"
4259,Rwanda,2021-02-16,,,,4170.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
4260,Rwanda,2021-02-17,,,,4170.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
4261,Rwanda,2021-02-18,,,,4170.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
4262,Rwanda,2021-02-19,,,,4170.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
4263,Rwanda,2021-02-20,,,,4170.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
4264,Rwanda,2021-02-21,,,,4170.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
4265,Rwanda,2021-02-22,,,,4170.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
4266,Rwanda,2021-02-23,,,,4170.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
4267,Rwanda,2021-02-24,,,,4170.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
4268,Rwanda,2021-02-25,,,,4170.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
4269,Rwanda,2021-02-26,,,,4170.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
4270,Rwanda,2021-02-27,,,,4170.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
4271,Rwanda,2021-02-28,,,,4170.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
4272,Rwanda,2021-03-01,,,,4170.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
4273,Rwanda,2021-03-02,,,,4170.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
4274,Rwanda,2021-03-03,,,,4170.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
4275,Rwanda,2021-03-04,,,,4170.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
4276,Rwanda,2021-03-05,75056.0,75056.0,,4170.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
4277,Rwanda,2021-03-06,158898.0,158898.0,,15552.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
4280,Saint Lucia,2021-02-17,,,,131.0,Oxford/AstraZeneca
4281,Saint Lucia,2021-02-18,,,,131.0,Oxford/AstraZeneca
4282,Saint Lucia,2021-02-19,,,,131.0,Oxford/AstraZeneca
4283,Saint Lucia,2021-02-20,,,,131.0,Oxford/AstraZeneca
4284,Saint Lucia,2021-02-21,,,,131.0,Oxford/AstraZeneca
4285,Saint Lucia,2021-02-22,,,,131.0,Oxford/AstraZeneca
4286,Saint Lucia,2021-02-23,,,,131.0,Oxford/AstraZeneca
4287,Saint Lucia,2021-02-24,,,,131.0,Oxford/AstraZeneca
4288,Saint Lucia,2021-02-25,,,,131.0,Oxford/AstraZeneca
4289,Saint Lucia,2021-02-26,,,,131.0,Oxford/AstraZeneca
4290,Saint Lucia,2021-02-27,,,,131.0,Oxford/AstraZeneca
4291,Saint Lucia,2021-02-28,,,,131.0,Oxford/AstraZeneca
4292,Saint Lucia,2021-03-01,,,,131.0,Oxford/AstraZeneca
4293,Saint Lucia,2021-03-02,,,,131.0,Oxford/AstraZeneca
4294,Saint Lucia,2021-03-03,,,,131.0,Oxford/AstraZeneca
4295,Saint Lucia,2021-03-04,2094.0,2094.0,,131.0,Oxford/AstraZeneca
4297,San Marino,2021-02-28,,,,120.0,Sputnik V
4298,San Marino,2021-03-01,275.0,275.0,,120.0,Sputnik V
4299,San Marino,2021-03-02,580.0,580.0,,182.0,Sputnik V
4300,San Marino,2021-03-03,883.0,883.0,,212.0,Sputnik V
4301,San Marino,2021-03-04,1383.0,1383.0,,270.0,Sputnik V
4302,San Marino,2021-03-05,1880.0,1880.0,,308.0,Sputnik V
4303,San Marino,2021-03-06,2339.0,2339.0,,329.0,Sputnik V
4305,Saudi Arabia,2021-01-07,137862.0,,,37862.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
4306,Saudi Arabia,2021-01-08,,,,23990.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
4307,Saudi Arabia,2021-01-09,,,,19366.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
4308,Saudi Arabia,2021-01-10,,,,17055.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
4309,Saudi Arabia,2021-01-11,178337.0,,,15667.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
4310,Saudi Arabia,2021-01-12,,,,16312.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
4311,Saudi Arabia,2021-01-13,,,,16772.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
4312,Saudi Arabia,2021-01-14,,,,14153.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
4313,Saudi Arabia,2021-01-15,,,,15498.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
4314,Saudi Arabia,2021-01-16,,,,16843.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
4315,Saudi Arabia,2021-01-17,295530.0,,,18187.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
4316,Saudi Arabia,2021-01-18,,,,17886.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
4317,Saudi Arabia,2021-01-19,,,,16240.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
4318,Saudi Arabia,2021-01-20,,,,14594.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
4319,Saudi Arabia,2021-01-21,,,,12948.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
4320,Saudi Arabia,2021-01-22,,,,11302.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
4321,Saudi Arabia,2021-01-23,,,,9656.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
4322,Saudi Arabia,2021-01-24,,,,8009.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
4323,Saudi Arabia,2021-01-25,,,,8009.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
4324,Saudi Arabia,2021-01-26,,,,8009.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
4325,Saudi Arabia,2021-01-27,,,,8009.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
4326,Saudi Arabia,2021-01-28,,,,8009.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
4327,Saudi Arabia,2021-01-29,391643.0,,,8009.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
4328,Saudi Arabia,2021-01-30,,,,9197.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
4329,Saudi Arabia,2021-01-31,,,,10385.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
4330,Saudi Arabia,2021-02-01,440618.0,,,11573.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
4331,Saudi Arabia,2021-02-02,,,,10489.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
4332,Saudi Arabia,2021-02-03,,,,9406.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
4333,Saudi Arabia,2021-02-04,,,,8322.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
4334,Saudi Arabia,2021-02-05,,,,7238.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
4335,Saudi Arabia,2021-02-06,,,,4966.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
4336,Saudi Arabia,2021-02-07,443153.0,,,2694.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
4337,Saudi Arabia,2021-02-08,,,,409.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
4338,Saudi Arabia,2021-02-09,,,,396.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
4339,Saudi Arabia,2021-02-10,,,,382.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
4340,Saudi Arabia,2021-02-11,444465.0,,,368.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
4341,Saudi Arabia,2021-02-12,,,,426.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
4342,Saudi Arabia,2021-02-13,,,,484.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
4343,Saudi Arabia,2021-02-14,446940.0,,,541.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
4344,Saudi Arabia,2021-02-15,,,,1628.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
4345,Saudi Arabia,2021-02-16,462812.0,,,2715.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
4346,Saudi Arabia,2021-02-17,,,,5446.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
4347,Saudi Arabia,2021-02-18,501710.0,,,8178.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
4348,Saudi Arabia,2021-02-19,,,,10419.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
4349,Saudi Arabia,2021-02-20,,,,12661.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
4350,Saudi Arabia,2021-02-21,,,,14902.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
4351,Saudi Arabia,2021-02-22,,,,16128.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
4352,Saudi Arabia,2021-02-23,,,,17353.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
4353,Saudi Arabia,2021-02-24,600798.0,,,16934.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
4354,Saudi Arabia,2021-02-25,639587.0,,,19697.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
4355,Saudi Arabia,2021-02-26,639587.0,,,17337.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
4356,Saudi Arabia,2021-02-27,,,,25055.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
4357,Saudi Arabia,2021-02-28,780667.0,,,32773.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
4358,Saudi Arabia,2021-03-01,,,,37896.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
4359,Saudi Arabia,2021-03-02,885411.0,,,43018.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
4360,Saudi Arabia,2021-03-03,1003287.0,,,57498.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
4361,Saudi Arabia,2021-03-04,1194019.0,,,79205.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
4362,Saudi Arabia,2021-03-05,1264878.0,,,89327.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
4363,Saudi Arabia,2021-03-06,,,,84097.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
4364,Saudi Arabia,2021-03-07,1332740.0,,,78868.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
4366,Scotland,2020-12-14,,,,5903.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
4367,Scotland,2020-12-15,,,,5903.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
4368,Scotland,2020-12-16,,,,5903.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
4369,Scotland,2020-12-17,,,,5903.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
4370,Scotland,2020-12-18,,,,5903.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
4371,Scotland,2020-12-19,,,,5903.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
4372,Scotland,2020-12-20,60333.0,60333.0,,5903.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
4373,Scotland,2020-12-21,,,,5765.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
4374,Scotland,2020-12-22,,,,5626.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
4375,Scotland,2020-12-23,,,,5488.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
4376,Scotland,2020-12-24,,,,5349.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
4377,Scotland,2020-12-25,,,,5211.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
4378,Scotland,2020-12-26,,,,5072.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
4379,Scotland,2020-12-27,94868.0,94868.0,,4934.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
4380,Scotland,2020-12-28,,,,4667.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
4381,Scotland,2020-12-29,,,,4401.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
4382,Scotland,2020-12-30,,,,4135.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
4383,Scotland,2020-12-31,,,,3869.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
4384,Scotland,2021-01-01,,,,3602.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
4385,Scotland,2021-01-02,,,,3336.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
4386,Scotland,2021-01-03,116358.0,116314.0,44.0,3070.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
4387,Scotland,2021-01-04,,,,3647.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
4388,Scotland,2021-01-05,,,,4225.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
4389,Scotland,2021-01-06,,,,4802.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
4390,Scotland,2021-01-07,,,,5379.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
4391,Scotland,2021-01-08,,,,5956.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
4392,Scotland,2021-01-09,,,,6534.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
4393,Scotland,2021-01-10,166135.0,163377.0,2758.0,7111.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
4394,Scotland,2021-01-11,178799.0,175942.0,2857.0,7904.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
4395,Scotland,2021-01-12,194955.0,191965.0,2990.0,9196.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
4396,Scotland,2021-01-13,211397.0,208207.0,3190.0,10529.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
4397,Scotland,2021-01-14,228171.0,224840.0,3331.0,11910.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
4398,Scotland,2021-01-15,245436.0,241924.0,3512.0,13360.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
4399,Scotland,2021-01-16,263797.0,260140.0,3657.0,14968.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
4400,Scotland,2021-01-17,268689.0,264991.0,3698.0,14651.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
4401,Scotland,2021-01-18,288468.0,284582.0,3886.0,15667.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
4402,Scotland,2021-01-19,314079.0,309909.0,4170.0,17018.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
4403,Scotland,2021-01-20,339337.0,334871.0,4466.0,18277.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
4404,Scotland,2021-01-21,363143.0,358454.0,4689.0,19282.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
4405,Scotland,2021-01-22,385855.0,380667.0,5188.0,20060.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
4406,Scotland,2021-01-23,409421.0,404038.0,5383.0,20803.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
4407,Scotland,2021-01-24,420940.0,415402.0,5538.0,21750.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
4408,Scotland,2021-01-25,443960.0,437900.0,6060.0,22213.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
4409,Scotland,2021-01-26,468688.0,462092.0,6596.0,22087.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
4410,Scotland,2021-01-27,498441.0,491658.0,6783.0,22729.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
4411,Scotland,2021-01-28,522950.0,515855.0,7095.0,22830.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
4412,Scotland,2021-01-29,551008.0,543370.0,7638.0,23593.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
4413,Scotland,2021-01-30,574063.0,566269.0,7794.0,23520.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
4414,Scotland,2021-01-31,583746.0,575897.0,7849.0,23258.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
4415,Scotland,2021-02-01,619123.0,610778.0,8345.0,25023.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
4416,Scotland,2021-02-02,658020.0,649262.0,8758.0,27047.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
4417,Scotland,2021-02-03,703378.0,694347.0,9031.0,29277.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
4418,Scotland,2021-02-04,752041.0,742512.0,9529.0,32727.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
4419,Scotland,2021-02-05,796759.0,786427.0,10332.0,35107.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
4420,Scotland,2021-02-06,849848.0,839266.0,10582.0,39398.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
4421,Scotland,2021-02-07,877513.0,866823.0,10690.0,41967.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
4422,Scotland,2021-02-08,940379.0,928122.0,12257.0,45894.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
4423,Scotland,2021-02-09,998435.0,985569.0,12866.0,48631.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
4424,Scotland,2021-02-10,1061942.0,1048747.0,13195.0,51223.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
4425,Scotland,2021-02-11,1127191.0,1113625.0,13566.0,53593.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
4426,Scotland,2021-02-12,1187454.0,1173445.0,14009.0,55814.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
4427,Scotland,2021-02-13,1238055.0,1223774.0,14281.0,55458.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
4428,Scotland,2021-02-14,1269691.0,1255190.0,14501.0,56025.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
4429,Scotland,2021-02-15,1305141.0,1288004.0,17137.0,52109.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
4430,Scotland,2021-02-16,1340483.0,1320074.0,20409.0,48864.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
4431,Scotland,2021-02-17,1379135.0,1354966.0,24169.0,45313.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
4432,Scotland,2021-02-18,1415167.0,1386152.0,29015.0,41139.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
4433,Scotland,2021-02-19,1446116.0,1412643.0,33473.0,36952.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
4434,Scotland,2021-02-20,1467421.0,1431942.0,35479.0,32767.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
4435,Scotland,2021-02-21,1482830.0,1445488.0,37342.0,30448.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
4436,Scotland,2021-02-22,1508444.0,1465241.0,43203.0,29043.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
4437,Scotland,2021-02-23,1538198.0,1488077.0,50121.0,28245.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
4438,Scotland,2021-02-24,1572641.0,1515980.0,56661.0,27644.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
4439,Scotland,2021-02-25,1608269.0,1542929.0,65340.0,27586.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
4440,Scotland,2021-02-26,1642331.0,1570153.0,72178.0,28031.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
4441,Scotland,2021-02-27,1670207.0,1593695.0,76512.0,28969.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
4442,Scotland,2021-02-28,1690443.0,1611578.0,78865.0,29659.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
4443,Scotland,2021-03-01,1718806.0,1634361.0,84445.0,30052.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
4444,Scotland,2021-03-02,1754429.0,1661879.0,92550.0,30890.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
4445,Scotland,2021-03-03,1788666.0,1688608.0,100058.0,30861.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
4446,Scotland,2021-03-04,1825869.0,1717672.0,108197.0,31086.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
4447,Scotland,2021-03-05,1857950.0,1743869.0,114081.0,30803.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
4448,Scotland,2021-03-06,1875680.0,1759750.0,115930.0,29353.0,"Oxford/AstraZeneca, Pfizer/BioNTech"
4450,Senegal,2021-02-23,82.0,82.0,,82.0,Sinopharm/Beijing
4451,Senegal,2021-02-24,4087.0,4087.0,,2044.0,Sinopharm/Beijing
4452,Senegal,2021-02-25,11749.0,11749.0,,3916.0,Sinopharm/Beijing
4453,Senegal,2021-02-26,21641.0,21641.0,,5410.0,Sinopharm/Beijing
4454,Senegal,2021-02-27,25653.0,25653.0,,5131.0,Sinopharm/Beijing
4455,Senegal,2021-02-28,27018.0,27018.0,,4503.0,Sinopharm/Beijing
4456,Senegal,2021-03-01,35299.0,35299.0,,5043.0,Sinopharm/Beijing
4457,Senegal,2021-03-02,39938.0,39938.0,,5694.0,Sinopharm/Beijing
4458,Senegal,2021-03-03,45638.0,45638.0,,5936.0,Sinopharm/Beijing
4459,Senegal,2021-03-04,52363.0,52363.0,,5802.0,Sinopharm/Beijing
4460,Senegal,2021-03-05,62060.0,62060.0,,5774.0,Sinopharm/Beijing
4461,Senegal,2021-03-06,64117.0,64117.0,,5495.0,Sinopharm/Beijing
4462,Senegal,2021-03-07,65037.0,65037.0,,5431.0,Sinopharm/Beijing
4464,Serbia,2021-01-09,,,,1150.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
4465,Serbia,2021-01-10,9300.0,9300.0,,1150.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
4466,Serbia,2021-01-11,,,,1503.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
4467,Serbia,2021-01-12,,,,1680.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
4468,Serbia,2021-01-13,,,,1785.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
4469,Serbia,2021-01-14,18136.0,18136.0,,1856.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
4470,Serbia,2021-01-15,,,,2221.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
4471,Serbia,2021-01-16,,,,2687.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
4472,Serbia,2021-01-17,,,,3153.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
4473,Serbia,2021-01-18,,,,3468.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
4474,Serbia,2021-01-19,,,,3783.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
4475,Serbia,2021-01-20,44611.0,44611.0,,4098.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
4476,Serbia,2021-01-21,84832.0,84832.0,,9528.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
4477,Serbia,2021-01-22,119711.0,119711.0,,13880.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
4478,Serbia,2021-01-23,163355.0,163355.0,,19485.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
4479,Serbia,2021-01-24,217800.0,217800.0,,26632.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
4480,Serbia,2021-01-25,256521.0,256521.0,,31534.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
4481,Serbia,2021-01-26,319504.0,319504.0,,39901.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
4482,Serbia,2021-01-27,361830.0,361830.0,,45317.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
